user_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,sessions,total_time_min,user_group,satisfaction_rating
user_28844,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,11,104.61,professional,
user_28845,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,13,28.8,professional,
user_28846,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,16,298.22,casual,
user_28847,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,4,24.3,casual,
user_28848,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,99.41,casual,
user_28849,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,10,40.34,disinterested,
user_28850,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,19,278.21,disinterested,
user_28851,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,17,285.79,disinterested,
user_28852,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,18,118.45,casual,
user_28853,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,139.87,disinterested,
user_28854,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,15,220.04,professional,
user_28855,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,6,219.03,casual,
user_28856,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,7,176.48,casual,
user_28857,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,7,73.93,casual,
user_28858,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,100.24,professional,
user_28859,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,9,115.43,professional,
user_28860,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,17,178.75,casual,
user_28861,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,19,142.54,casual,
user_28862,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,6,78.94,disinterested,
user_28863,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,6,125.32,casual,
user_28864,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,15,60.52,casual,
user_28865,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,12,273.68,casual,
user_28866,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,11,57.47,disinterested,
user_28867,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,8,41.02,casual,
user_28868,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,6,208.57,casual,
user_28869,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,199.38,disinterested,
user_28870,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,17,142.63,casual,
user_28871,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,11,14.62,professional,
user_28872,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3,282.51,casual,
user_28873,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,10,88.53,disinterested,
user_28874,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,19,132.81,casual,
user_28875,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,12,13.0,casual,
user_28876,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,7,172.52,disinterested,
user_28877,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3,28.32,casual,
user_28878,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,16,141.54,casual,
user_28879,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,16,289.56,professional,
user_28880,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,14,254.65,casual,
user_28881,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,10,173.08,casual,
user_28882,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,5,147.15,casual,
user_28883,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,112.21,professional,
user_28884,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,14,258.31,casual,
user_28885,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,6,120.32,casual,
user_28886,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,12,218.4,professional,
user_28887,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,15,11.92,professional,
user_28888,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,9,16.61,casual,
user_28889,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,18,153.04,casual,
user_28890,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,6,13.11,casual,
user_28891,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,19,70.49,disinterested,
user_28892,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,17,257.9,professional,
user_28893,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,4,117.43,casual,
user_28894,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,12,97.73,casual,
user_28895,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,18,195.84,disinterested,
user_28896,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,13,264.36,casual,
user_28897,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,11,205.68,professional,
user_28898,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,197.0,casual,
user_28899,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,2,103.76,professional,
user_28900,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,10,49.74,professional,
user_28901,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,16,153.88,professional,
user_28902,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,13,162.93,disinterested,
user_28903,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,8,66.13,professional,
user_28904,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3,218.73,casual,
user_28905,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,13,29.24,professional,
user_28906,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,5,89.65,disinterested,
user_28907,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,4,183.48,casual,
user_28908,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,2,68.58,disinterested,
user_28909,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,3,20.22,casual,
user_28910,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,11,120.89,professional,
user_28911,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,275.09,casual,
user_28912,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,9,58.55,disinterested,
user_28913,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,15,130.84,casual,
user_28914,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,9,67.08,professional,3.0
user_28915,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,8,211.38,professional,
user_28916,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,18,135.59,professional,
user_28917,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,15,78.9,casual,
user_28918,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,14,39.17,casual,
user_28919,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,9,133.9,casual,
user_28920,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,9,267.93,professional,
user_28921,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,285.97,casual,
user_28922,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,11,164.48,casual,
user_28923,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,274.36,casual,
user_28924,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,5,91.38,casual,3.0
user_28925,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,17,98.99,casual,
user_28926,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,5,149.48,casual,
user_28927,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,8,66.76,professional,
user_28928,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,8,73.02,professional,4.0
user_28929,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,16,99.52,disinterested,
user_28930,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,15,10.06,casual,
user_28931,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,15,46.19,casual,
user_28932,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,11,181.81,professional,
user_28933,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,11,98.62,professional,
user_28934,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,4,64.93,casual,
user_28935,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,13,256.39,casual,
user_28936,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,7,27.16,casual,
user_28937,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,12,255.11,casual,
user_28938,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,18,222.1,professional,
user_28939,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,16,96.92,casual,
user_28940,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,8,138.62,casual,
user_28941,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,7,198.77,professional,
user_28942,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,265.29,professional,
user_28943,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,13,11.28,casual,
user_28944,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,4,242.33,casual,
user_28945,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,72.2,casual,
user_28946,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,4,260.92,casual,
user_28947,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,3,7.5,disinterested,
user_28948,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,18,146.36,casual,
user_28949,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,11,37.06,disinterested,
user_28950,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,3,166.13,casual,
user_28951,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,6,194.53,professional,
user_28952,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,18,252.2,professional,
user_28953,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,5,291.12,professional,3.0
user_28954,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,5,144.05,disinterested,
user_28955,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,13,169.41,casual,
user_28956,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,5,242.43,disinterested,
user_28957,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,6,193.3,disinterested,
user_28958,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,14,119.19,professional,
user_28959,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,12,268.97,professional,
user_28960,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,3,254.33,professional,
user_28961,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,19,102.84,casual,
user_28962,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,13,237.3,professional,
user_28963,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,16,101.12,casual,
user_28964,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,7,111.87,professional,4.0
user_28965,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,16,186.76,casual,
user_28966,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,15,38.06,casual,
user_28967,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,5,34.81,professional,
user_28968,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,3,191.85,disinterested,
user_28969,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,17.4,casual,
user_28970,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,15,216.94,disinterested,
user_28971,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,279.6,casual,
user_28972,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,16,241.23,casual,
user_28973,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,2,145.39,casual,
user_28974,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,14,167.5,casual,
user_28975,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,8,57.07,professional,
user_28976,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,14,163.6,casual,
user_28977,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,3,138.96,casual,
user_28978,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,12,41.33,casual,
user_28979,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,8,191.67,professional,
user_28980,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,3,267.57,casual,
user_28981,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,5,257.2,casual,
user_28982,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,5,72.4,casual,
user_28983,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,17,226.36,professional,
user_28984,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,18,205.18,professional,
user_28985,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,6,292.52,casual,
user_28986,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,118.06,casual,
user_28987,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,9,135.57,professional,
user_28988,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,18,216.79,professional,
user_28989,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,14,40.3,professional,5.0
user_28990,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,3,218.57,professional,
user_28991,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,6,287.43,disinterested,
user_28992,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,4,199.45,professional,
user_28993,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,8,241.73,professional,
user_28994,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,5,287.55,casual,
user_28995,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,11,187.68,professional,
user_28996,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,14,180.96,casual,
user_28997,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,3,296.48,casual,
user_28998,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,17,181.96,disinterested,
user_28999,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,5,74.37,casual,
user_29000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,245.03,casual,
user_29001,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,17,85.57,casual,
user_29002,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,8,233.95,casual,
user_29003,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,13,58.45,casual,
user_29004,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,7,258.25,casual,
user_29005,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,14,168.32,professional,1.0
user_29006,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,19,65.78,casual,
user_29007,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,6,95.94,disinterested,
user_29008,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,16,74.4,casual,
user_29009,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,14,158.74,professional,
user_29010,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,2,286.86,casual,
user_29011,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,7,104.44,disinterested,
user_29012,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,13,22.76,disinterested,
user_29013,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,9,86.94,casual,
user_29014,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,5,8.7,disinterested,
user_29015,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,14,103.06,casual,
user_29016,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,3,46.96,casual,
user_29017,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,14.63,casual,
user_29018,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,297.87,disinterested,
user_29019,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,19,208.99,professional,
user_29020,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,2,207.25,disinterested,
user_29021,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,7,72.21,professional,
user_29022,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,16,169.57,professional,
user_29023,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,2,242.67,professional,
user_29024,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,13,50.53,casual,
user_29025,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,12,45.0,casual,
user_29026,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,12,197.94,disinterested,
user_29027,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,9,161.68,professional,
user_29028,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,3,32.91,casual,
user_29029,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,10,122.0,disinterested,
user_29030,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,16,139.46,disinterested,
user_29031,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,19,179.34,professional,
user_29032,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,3,140.71,professional,
user_29033,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,8,22.44,disinterested,
user_29034,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,4,256.41,casual,
user_29035,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,11,191.76,casual,
user_29036,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,4,61.56,professional,
user_29037,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,10,194.38,professional,
user_29038,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,4,235.24,casual,
user_29039,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,13,116.02,casual,
user_29040,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,8,145.5,casual,
user_29041,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,17,146.32,casual,
user_29042,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,8,41.83,disinterested,
user_29043,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,8,99.28,professional,
user_29044,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,7,181.4,casual,
user_29045,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,2,241.87,casual,
user_29046,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,12,118.96,professional,
user_29047,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,10,31.33,professional,
user_29048,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,19,280.22,casual,
user_29049,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,16,175.78,casual,
user_29050,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,2,277.77,professional,
user_29051,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,12,210.4,casual,
user_29052,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,11,74.33,disinterested,
user_29053,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,3,11.72,casual,
user_29054,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,14,18.89,disinterested,
user_29055,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,17,25.32,casual,
user_29056,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,10,168.58,casual,
user_29057,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,4,282.13,casual,1.0
user_29058,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,15,245.98,professional,
user_29059,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,8,262.72,casual,
user_29060,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,4,136.03,professional,
user_29061,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,14,89.27,disinterested,
user_29062,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,183.7,casual,
user_29063,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,254.48,disinterested,
user_29064,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,10,42.62,casual,
user_29065,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,7,105.82,disinterested,
user_29066,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,2,33.63,professional,
user_29067,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,11,233.54,casual,
user_29068,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,109.88,disinterested,
user_29069,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,9,46.37,professional,
user_29070,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,18,118.89,casual,5.0
user_29071,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,7,38.22,professional,
user_29072,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,5,162.34,casual,
user_29073,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,7,259.41,professional,
user_29074,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,16,89.55,disinterested,
user_29075,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,17,105.47,casual,
user_29076,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,7,97.11,disinterested,
user_29077,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,3,93.17,disinterested,
user_29078,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8,15.84,casual,
user_29079,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,6,110.92,professional,
user_29080,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,10,18.84,casual,
user_29081,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,7,296.92,casual,
user_29082,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,7,232.35,professional,
user_29083,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,6,143.57,disinterested,
user_29084,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,18,43.13,casual,
user_29085,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,14,164.9,professional,
user_29086,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,5,122.31,disinterested,
user_29087,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,5,233.92,casual,
user_29088,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,16,231.27,disinterested,
user_29089,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,13,75.82,casual,
user_29090,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,5,205.4,casual,
user_29091,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,17,142.63,professional,
user_29092,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,290.92,casual,
user_29093,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,6,98.17,casual,
user_29094,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,16,236.28,casual,
user_29095,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,6,191.33,professional,
user_29096,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,16,99.81,professional,
user_29097,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,14,180.09,casual,
user_29098,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,8,248.33,disinterested,
user_29099,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,18,5.7,casual,
user_29100,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,10,82.68,professional,
user_29101,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,4,25.26,professional,
user_29102,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,10,59.88,professional,
user_29103,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,17,135.15,disinterested,
user_29104,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,71.4,professional,
user_29105,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,5,18.26,casual,
user_29106,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,9,196.16,casual,
user_29107,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,19,154.27,disinterested,
user_29108,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,12,251.39,disinterested,
user_29109,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,11,52.87,casual,
user_29110,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,16,8.24,professional,
user_29111,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,7,122.93,professional,
user_29112,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,8,248.26,casual,
